5
L0;Ground Level
T0;L0;Wood Framing;Carpenter;5;12,00;3;*
T1;L0;Glass Installation;Glazier;3;7,00;1;L0=T0
T2;L0;Finishing;Cement/Concrete Finisher;3;8,00;5;L0=T1
T3;L0;Wood Framing;Carpenter;1;12,00;4;L0=T2
T4;L0;Interior Walls;Painter;2;9,50;3;L0=T3
T5;L0;Glass Installation;Glazier;3;7,00;1;L0=T4
T6;L0;Sewage;Plumber;3;12,00;2;L0=T5
T7;L0;Insulation;Insulation Worker;5;6,50;2;L0=T6
T8;L0;Interior Walls;Painter;2;9,50;5;L0=T7
T9;L0;Wood Framing;Carpenter;2;12,00;3;L0=T8
L1;Third Floor
T0;L1;Glass Installation;Glazier;2;7,00;3;*
T1;L1;Wood Framing;Carpenter;4;12,00;5;L1=T0
T2;L1;Interior Walls;Painter;2;9,50;2;L1=T1
T3;L1;Glass Installation;Glazier;5;7,00;1;L1=T2
T4;L1;Finishing;Cement/Concrete Finisher;5;8,00;5;L0=T3
T5;L1;Heating/AC;HVAC Tech;4;9,00;2;L1=T4
T6;L1;Flooring;Flooring Installer;2;10,50;2;L1=T5
T7;L1;Insulation;Insulation Worker;5;6,50;3;L0=T6
T8;L1;Insulation;Insulation Worker;1;6,50;1;L1=T7
T9;L1;Finishing;Cement/Concrete Finisher;3;8,00;1;L1=T8
L2;Ground Level
T0;L2;Interior Walls;Painter;3;9,50;2;*
T1;L2;Piping;Roofing Mechanic;4;7,00;1;L2=T0
T2;L2;Finishing;Cement/Concrete Finisher;4;8,00;2;L2=T1
T3;L2;Interior Walls;Painter;2;9,50;1;L1=T2
T4;L2;Glass Installation;Glazier;1;7,00;4;L2=T3
T5;L2;Finishing;Cement/Concrete Finisher;2;8,00;4;L2=T4
T6;L2;Sewage;Plumber;3;12,00;5;L2=T5
T7;L2;Finishing;Cement/Concrete Finisher;3;8,00;5;L2=T6
T8;L2;Electricity;Electrician;2;6,00;4;L1=T7
T9;L2;Electricity;Electrician;3;6,00;2;L2=T8
L3;First Floor
T0;L3;Interior Walls;Painter;1;9,50;3;*
T1;L3;Wood Framing;Carpenter;3;12,00;2;L3=T0
T2;L3;Insulation;Insulation Worker;3;6,50;1;L2=T1
T3;L3;Interior Walls;Painter;4;9,50;4;L3=T2
T4;L3;Glass Installation;Glazier;4;7,00;4;L3=T3
T5;L3;Flooring;Flooring Installer;4;10,50;1;L3=T4
T6;L3;Sewage;Plumber;5;12,00;1;L3=T5
T7;L3;Electricity;Electrician;4;6,00;4;L3=T6
T8;L3;Flooring;Flooring Installer;2;10,50;1;L3=T7
T9;L3;Electricity;Electrician;2;6,00;1;L3=T8
L4;Second Floor
T0;L4;Finishing;Cement/Concrete Finisher;4;8,00;4;*
T1;L4;Flooring;Flooring Installer;4;10,50;1;L3=T0
T2;L4;Insulation;Insulation Worker;4;6,50;5;L3=T1
T3;L4;Interior Walls;Painter;4;9,50;2;L4=T2
T4;L4;Finishing;Cement/Concrete Finisher;4;8,00;3;L4=T3
T5;L4;Interior Walls;Painter;2;9,50;5;L3=T4
T6;L4;Sewage;Plumber;3;12,00;5;L4=T5
T7;L4;Sewage;Plumber;4;12,00;3;L4=T6
T8;L4;Electricity;Electrician;1;6,00;1;L4=T7
T9;L4;Finishing;Cement/Concrete Finisher;2;8,00;4;L4=T8
