5 25
L0;Ground Level
T0;L0;Finishing;CementOrConcreteFinisher;3;8,00;3;*
T1;L0;Electricity;Electrician;2;6,00;4;L0=T0
T2;L0;Piping;RoofingMechanic;3;7,00;4;L0=T1
T3;L0;Insulation;InsulationWorker;4;6,50;3;L0=T2
T4;L0;Insulation;InsulationWorker;4;6,50;3;L0=T3
L1;Ground Level
T0;L1;Finishing;CementOrConcreteFinisher;3;8,00;3;L0=T0
T1;L1;Electricity;Electrician;2;6,00;4;L1=T0
T2;L1;Piping;RoofingMechanic;3;7,00;4;L1=T1
T3;L1;Insulation;InsulationWorker;4;6,50;3;L1=T2
T4;L1;Insulation;InsulationWorker;4;6,50;3;L1=T3
L2;First Floor
T0;L2;Finishing;CementOrConcreteFinisher;3;8,00;3;L1=T0
T1;L2;Electricity;Electrician;2;6,00;4;L2=T0
T2;L2;Piping;RoofingMechanic;3;7,00;4;L2=T1
T3;L2;Insulation;InsulationWorker;4;6,50;3;L2=T2
T4;L2;Insulation;InsulationWorker;4;6,50;3;L2=T3
L3;Ground Level
T0;L3;Finishing;CementOrConcreteFinisher;3;8,00;3;*
T1;L3;Electricity;Electrician;2;6,00;4;L3=T0
T2;L3;Piping;RoofingMechanic;3;7,00;4;L3=T1,L2=T2
T3;L3;Insulation;InsulationWorker;4;6,50;3;L3=T2
T4;L3;Insulation;InsulationWorker;4;6,50;3;L3=T3
L4;Second Floor
T0;L4;Finishing;CementOrConcreteFinisher;3;8,00;3;L3=T0
T1;L4;Electricity;Electrician;2;6,00;4;L4=T0
T2;L4;Piping;RoofingMechanic;3;7,00;4;L4=T1
T3;L4;Insulation;InsulationWorker;4;6,50;3;L4=T2
T4;L4;Insulation;InsulationWorker;4;6,50;3;L4=T3
